,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
6550,6551,48,2602,2017-02-06,True,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848.0
6552,6553,28,1178,2017-04-26,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455.0
6553,6554,13,2323,2017-04-26,True,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
6554,6555,81,3289,2017-10-22,True,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,38002.0
6556,6557,19,2668,2017-10-29,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
6557,6558,23,1504,2017-05-23,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34115.0
6558,6559,24,2537,2017-01-29,True,Approved,Solex,Road,medium,large,1777.8,$820.78,40670.0
6562,6563,38,2321,2017-07-22,True,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39427.0
6564,6565,60,1876,2017-08-08,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",41848.0
6565,6566,12,636,2017-06-04,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
6566,6567,53,1758,2017-08-01,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,34170.0
6568,6569,32,3491,2017-06-24,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
6569,6570,0,2251,2017-06-27,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071.0
6570,6571,25,1049,2017-01-05,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404.0
6571,6572,53,3483,2017-03-23,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,37838.0
6573,6574,62,1350,2017-09-05,True,Approved,Solex,Standard,medium,medium,478.16,$298.72,36146.0
6575,6576,49,2334,2017-03-15,True,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064.0
6581,6582,28,2797,2017-01-21,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455.0
6584,6585,17,1351,2017-02-28,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079.0
6588,6589,36,3085,2017-06-21,True,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0
6589,6590,42,707,2017-04-06,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",38991.0
6592,6593,27,39,2017-09-16,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0
6594,6595,97,2603,2017-11-17,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0
6595,6596,0,811,2017-01-27,True,Approved,,,,,1095.66,,
6596,6597,19,2254,2017-09-22,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
6598,6599,3,68,2017-02-11,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40779.0
6600,6601,14,1130,2017-08-16,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838.0
6601,6602,2,2985,2017-11-22,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,38258.0
6602,6603,79,500,2017-02-25,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,39880.0
6603,6604,34,749,2017-08-31,True,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698.0
6606,6607,8,3262,2017-03-15,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649.0
6607,6608,28,2371,2017-01-14,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",41701.0
6608,6609,84,3248,2017-03-16,True,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339.0
6609,6610,3,3273,2017-09-06,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,36361.0
6611,6612,1,179,2017-08-09,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,41533.0
6612,6613,39,2508,2017-06-09,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40618.0
6613,6614,92,1935,2017-11-03,True,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626.0
6614,6615,40,2542,2017-06-09,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,40672.0
6618,6619,8,2671,2017-06-10,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649.0
6619,6620,53,2449,2017-05-22,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470.0
6620,6621,37,80,2017-01-05,True,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361.0
6623,6624,50,55,2017-08-14,True,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37220.0
6624,6625,30,2498,2017-05-28,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0
6630,6631,90,870,2017-05-18,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0
6632,6633,61,62,2017-01-09,True,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,33879.0
6633,6634,2,595,2017-05-18,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
6635,6636,12,1991,2017-11-18,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,35378.0
6636,6637,47,588,2017-05-20,True,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991.0
6638,6639,15,374,2017-12-02,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,41345.0
6639,6640,36,2276,2017-01-25,True,Approved,Solex,Standard,low,medium,945.04,$507.58,36361.0
6640,6641,92,1691,2017-12-04,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34170.0
6642,6643,3,2702,2017-03-05,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38258.0
6643,6644,0,1319,2017-02-22,True,Approved,,,,,1776.08,,
6644,6645,40,1004,2017-03-15,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823.0
6649,6650,54,1477,2017-01-20,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,37823.0
6651,6652,50,2361,2017-04-08,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,35052.0
6653,6654,85,694,2017-05-07,True,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36334.0
6656,6657,4,20,2017-11-01,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,37698.0
6657,6658,33,2045,2017-06-15,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0
6658,6659,12,2188,2017-09-07,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
6660,6661,52,1295,2017-02-05,True,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,39915.0
6665,6666,27,329,2017-05-26,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,36498.0
6666,6667,97,2184,2017-03-19,True,Approved,Solex,Standard,medium,large,202.62,$151.96,42458.0
6667,6668,90,523,2017-12-12,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37539.0
6668,6669,94,636,2017-09-29,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0
6671,6672,94,1029,2017-04-13,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0
6672,6673,13,2048,2017-01-14,True,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
6675,6676,12,1886,2017-12-24,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
6678,6679,79,1315,2017-10-04,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,35455.0
6679,6680,45,1942,2017-05-21,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0
6682,6683,92,1464,2017-08-06,True,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",33364.0
6683,6684,50,3141,2017-10-21,True,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37220.0
6687,6688,18,2052,2017-01-26,True,Approved,Solex,Standard,medium,medium,575.27,$431.45,39880.0
6690,6691,22,419,2017-09-16,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
6694,6695,14,2484,2017-06-06,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",35160.0
6695,6696,53,267,2017-08-22,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0
6696,6697,11,1039,2017-06-02,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303.0
6703,6704,22,2872,2017-05-18,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,33455.0
6704,6705,72,12,2017-09-04,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0
6705,6706,35,2354,2017-05-31,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527.0
6706,6707,2,2266,2017-12-01,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487.0
6708,6709,40,2770,2017-11-30,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,36146.0
6709,6710,43,1505,2017-03-31,True,Approved,Solex,Standard,medium,medium,1151.96,$649.49,35470.0
6716,6717,30,1985,2017-04-01,True,Approved,Solex,Standard,high,medium,748.17,$448.90,37698.0
6721,6722,19,2956,2017-09-24,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,40303.0
6722,6723,45,794,2017-04-05,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,37668.0
6725,6726,93,1114,2017-10-27,True,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833.0
6726,6727,81,1422,2017-02-25,True,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,36145.0
6729,6730,86,572,2017-03-01,True,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,40618.0
6731,6732,58,963,2017-03-12,True,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,39915.0
6734,6735,4,3027,2017-03-05,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,40784.0
6736,6737,46,1161,2017-12-18,True,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427.0
6739,6740,11,3020,2017-08-21,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",35160.0
6740,6741,72,12,2017-02-12,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0
6744,6745,22,154,2017-11-26,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
6746,6747,59,61,2017-09-05,True,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626.0
6747,6748,4,2680,2017-06-24,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,40649.0
6749,6750,84,3244,2017-10-02,True,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339.0
6757,6758,0,1480,2017-08-10,True,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,37823.0
6760,6761,72,1097,2017-06-25,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,36668.0
6761,6762,45,3362,2017-04-08,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071.0
6762,6763,36,2299,2017-06-22,True,Approved,Solex,Standard,low,medium,1289.85,$74.51,37220.0
6765,6766,32,1694,2017-05-07,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,34527.0
6768,6769,14,1679,2017-05-02,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",35160.0
6770,6771,100,294,2017-05-13,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37539.0
6776,6777,48,2478,2017-06-20,True,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,39915.0
6777,6778,54,3358,2017-01-30,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
6779,6780,27,3342,2017-09-15,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0
6780,6781,37,481,2017-10-29,True,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361.0
6783,6784,3,1133,2017-02-24,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167.0
6786,6787,36,2979,2017-01-31,True,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0
6790,6791,3,353,2017-02-05,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,37499.0
6792,6793,66,3336,2017-09-14,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40410.0
6793,6794,0,2693,2017-11-11,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,37337.0
6796,6797,0,2735,2017-05-29,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,38193.0
6801,6802,65,796,2017-02-03,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145.0
6802,6803,75,499,2017-07-01,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0
6804,6805,29,1348,2017-02-05,True,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833.0
6807,6808,0,2899,2017-05-31,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071.0
6808,6809,7,1871,2017-05-28,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",35052.0
6814,6815,77,2766,2017-11-02,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41064.0
6821,6822,77,79,2017-06-22,True,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553.0
6825,6826,47,729,2017-08-16,True,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",37838.0
6826,6827,81,1474,2017-03-09,True,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,42218.0
6827,6828,66,3076,2017-05-04,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,34996.0
6831,6832,100,3288,2017-05-11,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838.0
6836,6837,35,1417,2017-11-04,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
6837,6838,49,2667,2017-06-07,True,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064.0
6841,6842,33,3163,2017-08-26,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888.0
6844,6845,88,1858,2017-05-07,True,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",41345.0
6846,6847,26,2976,2017-12-24,True,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33455.0
6847,6848,98,920,2017-10-01,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,33364.0
6850,6851,17,104,2017-02-27,True,Approved,Solex,Standard,high,medium,1024.66,$614.80,34244.0
6851,6852,33,675,2017-11-06,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",37698.0
6853,6854,69,377,2017-05-09,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
6855,6856,59,712,2017-03-27,True,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0
6857,6858,85,2041,2017-04-13,True,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218.0
6858,6859,75,1524,2017-04-09,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,41922.0
6859,6860,30,1744,2017-01-13,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0
6863,6864,45,3074,2017-08-15,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,39427.0
6864,6865,14,1269,2017-06-02,True,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",41922.0
6865,6866,82,2977,2017-01-30,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226.0
6869,6870,69,2675,2017-07-12,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,42696.0
6872,6873,46,2418,2017-06-17,True,Approved,Solex,Standard,low,medium,1289.85,$74.51,41009.0
6874,6875,59,1364,2017-10-27,True,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0
6882,6883,100,2727,2017-09-19,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",35378.0
6883,6884,24,2946,2017-07-17,True,Approved,Solex,Road,medium,large,1777.8,$820.78,34115.0
6884,6885,4,2730,2017-07-28,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573.0
6885,6886,1,2672,2017-12-15,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
6886,6887,34,788,2017-02-16,True,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698.0
6889,6890,32,3247,2017-08-18,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,38750.0
6890,6891,78,2435,2017-02-12,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0
6891,6892,57,995,2017-07-21,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,40670.0
6893,6894,63,1558,2017-10-16,True,Approved,Solex,Standard,medium,medium,1483.2,$99.59,38216.0
6894,6895,95,3085,2017-05-06,True,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874.0
6896,6897,0,1198,2017-10-16,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
6898,6899,7,3199,2017-04-02,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0
6903,6904,57,1860,2017-09-25,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,41047.0
6904,6905,57,1150,2017-07-22,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,40670.0
6908,6909,56,1072,2017-05-26,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,36334.0
6909,6910,18,1239,2017-10-13,True,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345.0
6910,6911,98,1976,2017-08-17,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
6912,6913,84,306,2017-08-18,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
6913,6914,96,1872,2017-06-22,True,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",34556.0
6916,6917,23,1043,2017-06-16,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,33455.0
6917,6918,86,2332,2017-04-05,True,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,35052.0
6918,6919,22,973,2017-12-22,True,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345.0
6923,6924,44,2297,2017-05-28,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41848.0
6924,6925,72,3353,2017-02-21,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,37873.0
6925,6926,1,3497,2017-11-08,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
6927,6928,0,1912,2017-06-25,True,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206.0
6929,6930,53,1820,2017-03-21,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470.0
6935,6936,97,644,2017-03-01,True,Approved,Solex,Standard,medium,large,202.62,$151.96,42458.0
6938,6939,21,2409,2017-10-09,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160.0
6939,6940,37,3278,2017-05-18,True,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361.0
6941,6942,21,3253,2017-12-03,True,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,37838.0
6943,6944,36,252,2017-10-29,True,Approved,Solex,Standard,low,medium,945.04,$507.58,40672.0
6945,6946,55,897,2017-08-23,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823.0
6949,6950,28,2852,2017-01-09,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",38693.0
6953,6954,65,874,2017-07-29,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,34996.0
6956,6957,37,1311,2017-08-24,True,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40336.0
6959,6960,75,639,2017-04-14,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0
6960,6961,0,1760,2017-07-30,True,Approved,,,,,1740.16,,
6962,6963,54,692,2017-10-26,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
6963,6964,15,755,2017-09-26,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693.0
6969,6970,34,485,2017-08-08,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
6972,6973,18,780,2017-04-12,True,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345.0
6975,6976,96,1857,2017-09-11,True,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",36361.0
6976,6977,55,97,2017-05-23,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,34143.0
6977,6978,12,2316,2017-02-06,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,42560.0
6981,6982,26,432,2017-04-18,True,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33888.0
6983,6984,43,2311,2017-08-04,True,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498.0
6986,6987,17,593,2017-12-29,True,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378.0
6990,6991,100,2155,2017-01-06,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0
6992,6993,9,1026,2017-04-06,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0
6993,6994,92,417,2017-02-24,True,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626.0
6997,6998,47,592,2017-06-14,True,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991.0
7000,7001,8,1784,2017-06-19,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",37838.0
7001,7002,48,1296,2017-08-22,True,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41064.0
7002,7003,44,967,2017-01-14,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,37220.0
7003,7004,59,2388,2017-09-08,True,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0
